Genes/Conditions	col0	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	col11	col12	col13	col14	col15	col16	col17	col18	col19	col20	col21	col22	col23	col24	col25	col26	col27	col28	col29	col30	col31	col32	col33	col34	col35	col36	col37	col38	col39	col40	col41	col42	col43	col44	col45	col46	col47	col48	col49	col50	col51	col52	col53	col54	col55	col56	col57	col58	col59	col60	col61	col62	col63	col64	col65	col66	col67	col68	col69	col70	col71	col72	col73	col74	col75	col76	col77	col78	col79	col80	col81	col82	col83	col84	col85	col86	col87	col88	col89	col90	col91	col92	col93	col94	col95	col96	col97	col98	col99
row0	5.0	5.0	5.0	0.330964650039	-0.612564515528	5.0	-0.598638067321	-1.46024462899	0.778618619666	1.07124130945	5.0	-1.01969671541	5.0	0.250747141743	0.180930950888	-0.0889249367168	5.0	-0.0456153795466	5.0	5.0	0.396545530277	5.0	5.0	1.28165669302	5.0	0.533052586803	5.0	0.809226829207	-2.72765901845	5.0	5.0	5.0	5.0	-1.31370877502	-0.363804717598	-1.4273595439	5.0	5.0	0.920560348861	0.968397963184	-1.13558827189	5.0	0.377563474379	0.638042862986	0.914781644337	5.0	5.0	5.0	-0.71088082065	5.0	5.0	-1.12557888744	5.0	5.0	5.0	5.0	5.0	5.0	1.08565909693	0.509160367659	5.0	-0.3881547484	-0.0535223286708	5.0	5.0	0.729073736401	1.14476991279	-2.51686102521	0.20766610698	5.0	5.0	1.11458772429	5.0	-0.875148523109	5.0	-1.75357543512	-1.23667448228	1.23420648619	-1.10311156447	5.0	5.0	5.0	5.0	1.04787100343	-2.22479690074	-0.212391581788	5.0	0.111344441654	5.0	1.01786388929	5.0	5.0	0.115943424929	5.0	-1.62119416478	5.0	0.46426188152	5.0	1.00227876023	5.0
row1	0.675067915629	-1.4898855784	-1.270925702	-0.37980859097	1.07558539224	0.748714186757	1.62106419873	1.35436954117	0.335922926201	0.0172822401298	1.03765084612	0.166348743524	0.3640995437	-0.353170163158	-0.621952721017	-1.26500302411	0.395044962909	-0.635823118708	-1.46091378514	1.40737978066	0.0290933436939	1.19200785532	-1.22300796228	0.0815447965516	-0.0175434488832	-0.30321990118	1.52456377599	-0.323432956563	-0.238996805221	-0.354268245586	-1.20806888463	-0.512696157183	1.7115467251	-0.91124244609	1.77962170698	0.0840672654481	-0.570549338412	-0.054397607565	-0.235948044485	0.869837233675	-1.73640597442	-1.42892831812	2.63071048464	0.997223406181	-0.819941633752	-0.855678305173	-1.28618180147	0.734432985657	-0.540775534569	2.33544825302	-1.21542299633	-0.442571727781	-0.721222728664	0.733669005661	1.44807860341	0.20471124315	1.25806202302	1.50500014073	-1.24134185102	1.37901997566	-0.357964104847	-1.34621915584	-0.137428867692	0.265392543704	-0.503763441071	-0.406433827499	1.04465266875	0.514669415282	0.311403968287	0.0979722279094	-0.513948841131	-2.07473030056	-2.60087058166	0.843340633455	0.209879044736	0.205893382051	0.0695833385232	0.000981820230089	-0.55656975971	-0.0462871269708	0.380469315035	-0.5167888782	1.68608238655	1.54768132458	-0.797642214207	-0.94692650178	0.0723404323964	0.705643828097	-1.484966375	-1.84336221728	1.36842014952	-0.346727466028	-0.396407259085	0.561448021834	-0.333997154303	2.22154194111	0.516648105837	0.0443883010539	0.224243904161	-1.74564888009
row2	5.0	5.0	5.0	-0.26677158867	-0.486350320792	5.0	-0.448429320253	-0.54820769448	0.533449678702	-1.05052701323	5.0	1.63295217922	5.0	1.29689758052	1.49883557174	0.56743934395	5.0	1.64959597626	5.0	5.0	1.3578233822	5.0	5.0	-0.761547866545	5.0	0.578227761599	5.0	-0.810129351503	1.55456960154	5.0	5.0	5.0	5.0	-0.289733881	-1.11889360945	0.614826700516	5.0	5.0	1.1207474206	1.63012924653	-0.833801698618	5.0	0.18602271379	-1.01379836019	0.278724578311	5.0	5.0	5.0	1.42803991099	5.0	5.0	-1.53812728917	5.0	5.0	5.0	5.0	5.0	5.0	-0.73738029877	0.413714013707	5.0	-0.688518372651	2.10533894586	5.0	5.0	-1.01425066288	-2.14506962319	0.288252060495	1.28097025981	5.0	5.0	0.498030441379	5.0	0.261475300894	5.0	1.13916641335	-0.48804036602	0.876262825291	-2.0004185804	5.0	5.0	5.0	5.0	1.0005240599	0.329717947472	1.53219954834	5.0	-1.04463068886	5.0	-0.109843246403	5.0	5.0	-0.71316254107	5.0	-0.190030273345	5.0	-0.936930725114	5.0	0.0414173504771	5.0
row3	-1.81277712011	1.35505634513	1.06385169297	-1.83675752974	0.847626850961	-0.701999460419	-1.67214478411	-0.336496635901	-0.978166100047	-0.670722926917	0.0546568681796	0.351120426441	-0.666768448092	0.382725285402	0.25566312512	0.243509831549	0.109947919243	1.59642857609	1.65061229415	0.598535264931	2.20271353453	1.33745927647	1.78867478561	-0.0367094926223	0.78855045196	0.0349006200815	-0.107915412444	-0.441731120417	-1.48563694538	0.730625991301	-0.102679834921	-0.951990109779	-1.8080114343	-0.0445914579071	-0.61835935868	-0.295078080255	0.262497464271	-1.08425008697	1.91120808973	2.52030560227	-0.0123425487414	-0.0389580721721	2.60810182132	-0.00450982870848	0.869612129999	-0.30432791625	-0.584055475938	0.516817690989	-0.688233683945	-0.468643521003	-0.902186064638	0.0859140283021	0.353270596291	-0.50852220244	-0.567700928771	-0.673365073844	0.768177389916	-1.48729493679	-0.821390795675	0.201575642175	0.446160991762	0.423026813777	1.46633136794	-0.261477056416	-0.99373885669	1.16386891375	-0.820272432554	0.186711146208	1.33646872926	-0.522824943543	0.449841057647	-0.659305183086	0.32524795367	-1.29723347679	-0.146205774741	1.713579292	1.08614022774	-0.363990672592	0.708212584182	-0.561639250622	-0.56062010826	-0.276541411887	-1.67891713832	-1.49072196715	-1.5706306666	0.271478876779	1.44655994056	1.84649962379	-1.33082278152	-0.747300661931	1.11945338999	-2.38313182647	-0.365231122359	-0.234009194666	0.910561543123	-0.516119235404	-0.972707061775	-1.00201738257	-0.261337248028	1.52533954
row4	5.0	5.0	5.0	0.783769480619	-1.32444193491	5.0	-1.19776634798	-1.38776733295	0.26254011825	-1.95553692637	5.0	1.50216512557	5.0	0.26555871907	0.657817367427	2.05070205757	5.0	0.448867855118	5.0	5.0	1.0519121841	5.0	5.0	0.488175707155	5.0	-1.08916066946	5.0	1.93975572234	1.548423953	5.0	5.0	5.0	5.0	-1.82380792831	1.56363295042	-0.944655922638	5.0	5.0	1.81855140174	0.400946434183	0.464295132191	5.0	-0.520892818339	-1.75044896774	0.517475253664	5.0	5.0	5.0	-1.57059991879	5.0	5.0	1.31687337793	5.0	5.0	5.0	5.0	5.0	5.0	2.1453157117	-1.37905577367	5.0	-1.04933336271	1.07415188672	5.0	5.0	-0.506321849654	0.794249676873	-0.815488894028	2.26719621701	5.0	5.0	0.487369627643	5.0	1.5759627374	5.0	0.618833860902	0.0128300335535	0.459063145517	-1.60906254531	5.0	5.0	5.0	5.0	-0.493974633621	0.787580013027	0.7347397703	5.0	-1.90191055436	5.0	1.66901839586	5.0	5.0	-0.453389906964	5.0	1.76384899702	5.0	1.10322167084	5.0	-0.945142272667	5.0
row5	-0.385905850996	0.531595449873	0.295686309875	0.697527366145	-1.38391101972	-0.32873109855	-1.56296526375	-1.70799516458	0.0915951496548	1.19924366369	-1.03753740603	-2.10344679024	-1.02526794432	0.554993382216	0.618012793946	-0.868784056798	-1.52744678106	-0.978098955916	1.30808778574	-1.25742936573	0.0587682376697	-0.251403109352	-0.658801555921	0.0544618578471	-0.755667305781	-1.38047942867	-0.157813442102	-0.795067048653	0.499529335777	0.652057017614	0.456527586336	-0.846624714701	0.116082979605	2.74284315896	1.96138760946	-1.2468331619	-0.196527406305	0.0926459386082	1.0815897136	1.34313846286	0.0621198470039	-0.148257470543	0.405446104826	0.107193797606	1.89302037625	1.31247638477	0.271377431138	1.1785676528	0.838264220191	0.467427582258	0.0226895640952	1.09655632564	1.1998674536	-0.0757970291854	-0.246812936551	0.543939795654	-0.809619544695	0.00861523106805	0.238271576012	0.190115024309	-0.890949803774	0.809001752212	1.22322605854	-0.618402497923	0.110331596387	1.64208083266	0.860534695081	-0.860329421102	0.123614494994	0.0128464407413	0.650226382806	-0.924631128801	-0.32057681758	-0.900036458899	1.11252423468	-1.25923292967	0.602273462803	0.268935638969	0.0816486878767	0.571805397106	-0.156238696432	0.532585706339	-1.39439884086	0.142060798364	1.54851681166	0.463441658714	0.272424396335	-1.04157893205	-1.4187573489	1.28681918843	-0.537238573172	1.07509764918	-1.30552179378	-0.693383752321	1.61765115223	0.279280680287	-1.69455709628	0.910765963816	-0.749412805494	-0.0487245832672
row6	-0.202268137078	-1.49066829336	-0.521107905026	0.995964337089	1.97850548759	1.0523843653	1.13519749215	-0.0667829795138	1.71932948455	-1.08216154364	0.861187446706	-1.21607366812	1.25754582761	1.03349528633	-0.292719523345	-0.762874812185	-1.85978064983	0.861282828166	0.975483019854	2.49346210731	1.60408775089	-2.00613326095	1.03224014265	1.03050902498	-0.342753075641	-1.37400762827	-1.51625508629	-0.381557759743	-1.02169971501	-0.195954531173	1.35972837032	-0.143039307535	1.98117195861	-0.179899069941	-0.901617032038	-0.59843279447	0.227074323148	1.71189329453	2.11539091349	-1.16865686448	0.574682966512	-1.08843576761	-0.486636386614	0.729509517476	-1.55093381404	-0.297638090777	-0.727288696637	-0.487495843681	0.274847194138	-0.00938368142749	-0.241804842034	-1.33391056517	0.274222318862	1.40983660497	-1.55936247196	0.270693801876	-0.735363079163	-0.0728102732718	1.11481803186	-0.180440788471	1.2731630415	-1.10174898335	-1.62715453769	0.216423859762	-0.70005168691	-1.34278429673	-0.566088829925	0.22099091141	-1.26474028252	-1.34461768528	-1.27026077294	-0.38600197814	0.822238278095	-0.754653702016	0.278276182213	0.51677817962	1.55762655869	1.94182552181	0.080632495074	0.841070711897	-1.79806489923	-0.619311664251	-0.279888175805	0.602038565203	-0.497585543321	-1.9492132128	0.390331325004	0.796543514528	-1.0155109791	1.11219100732	0.68224699821	-0.861473811252	-1.6822253305	0.320692365171	-0.17957812771	-0.950749500972	1.79552116384	1.66155252913	-1.62902395739	-0.0866125496044
row7	5.0	5.0	5.0	0.478611197492	1.82097141519	5.0	-1.700856564	0.286346967673	-1.3351410598	0.985774500882	5.0	-0.123015304717	5.0	0.895642398608	-0.761614051768	-1.63429253127	5.0	0.16770049511	5.0	5.0	1.61356319343	5.0	5.0	-0.995279236749	5.0	-0.220184988568	5.0	1.64955164689	2.3948364919	5.0	5.0	5.0	5.0	-0.155599807441	0.137635638105	1.00887096274	5.0	5.0	-1.13555185956	1.18780310592	-0.505438479963	5.0	-0.220072897975	-1.4300279598	1.01912019959	5.0	5.0	5.0	1.08506205518	5.0	5.0	0.111549225664	5.0	5.0	5.0	5.0	5.0	5.0	1.13778275945	-0.386695973581	5.0	1.06869752748	1.12682076746	5.0	5.0	-0.374188118748	-0.871021198738	0.509863421178	-0.0302811139886	5.0	5.0	-0.203202106149	5.0	1.36088804601	5.0	0.428156603599	0.949429372986	-0.414426851814	-0.794755136862	5.0	5.0	5.0	5.0	0.208892786357	-0.878753322479	-0.185760468119	5.0	1.44249699944	5.0	-1.09187544063	5.0	5.0	1.12723468112	5.0	1.50407063675	5.0	1.01481928829	5.0	-0.417045362721	5.0
row8	5.0	5.0	5.0	-0.30582455737	-0.848206541128	5.0	-0.818475541154	0.556684236664	1.18198748581	-0.0558382444744	5.0	1.10624308096	5.0	-2.17257777469	-0.372310167246	-1.0493387023	5.0	-0.107343796365	5.0	5.0	0.0390153586811	5.0	5.0	0.125892334007	5.0	-0.562055256552	5.0	-0.604695387965	-0.280289651529	5.0	5.0	5.0	5.0	-0.00201813380135	-0.201105952087	-1.46935822266	5.0	5.0	1.45840183309	0.35377688716	-1.47281675362	5.0	1.25771002282	-0.96432808259	0.270561786782	5.0	5.0	5.0	0.829537055856	5.0	5.0	1.31328020383	5.0	5.0	5.0	5.0	5.0	5.0	-0.631528970079	-0.535203912892	5.0	-1.13001224206	0.672260554211	5.0	5.0	-0.822985705238	1.10665516361	-0.701266755486	0.20341681056	5.0	5.0	0.672734323379	5.0	0.448423344431	5.0	-0.408806750887	-0.855149753106	1.89686213941	-1.70860205903	5.0	5.0	5.0	5.0	0.27607027951	-1.41509680527	1.20444262403	5.0	0.119205033302	5.0	-0.440684045978	5.0	5.0	-0.395212779634	5.0	0.0292504386707	5.0	-1.97997975376	5.0	1.67192551971	5.0
row9	0.397427440967	-0.915562699677	0.745500260575	0.957354644773	-1.53093444419	0.233533035632	0.171209817751	0.252688907331	-0.457011282741	-0.529846359961	0.211165541212	-1.33560702802	0.327518191309	1.20557428012	1.37504771346	2.19304365315	-0.356160328935	1.10499361451	0.781983586363	-0.578342683996	-0.451570176254	-0.222490401308	2.04315881594	-0.89398679953	2.01041071921	1.0608609253	-0.248885351901	-0.922573138464	0.998520026855	1.89297754632	1.12654160408	-0.572108413502	-1.42557256474	0.00401920453243	0.468925656824	0.720507445862	-0.134698920254	-0.683483753262	-0.954090642802	-1.71315091039	-1.10360402359	0.616784349667	-0.50616725547	-0.651829345694	-0.0850704240502	1.12588485	-0.875755589967	-0.485260687756	-0.906694316711	1.83369681435	-1.37883386347	-0.543636525352	0.412774532973	-2.28866648644	0.152772146051	-0.413452642791	1.58634268817	-0.353778149868	0.298510032908	1.42827125229	-1.11844514971	0.88107125354	0.76006116819	-1.26474967703	-0.226557179033	0.966443580322	-0.491998209773	-0.681913345626	0.661401255496	0.0599133739921	-1.09027019302	-0.376822022394	-0.597181911871	-1.41730838313	-0.993170368781	0.517977997815	0.991707649053	-0.547853506441	-1.56982303774	-2.10549250495	-0.426698865591	-0.898102053386	-0.34028195356	1.24360584525	0.302674590023	-0.613194304965	1.298142668	0.488328513714	2.60597933256	1.33300819519	0.162781838231	-0.470237746254	-0.412864540019	0.420394762066	1.33979741442	0.393733612989	0.369269940557	-1.98304319312	-0.644047356588	-1.32388656838
