Genes/Conditions	col0	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	col11	col12	col13	col14	col15	col16	col17	col18	col19	col20	col21	col22	col23	col24	col25	col26	col27	col28	col29	col30	col31	col32	col33	col34	col35	col36	col37	col38	col39	col40	col41	col42	col43	col44	col45	col46	col47	col48	col49	col50	col51	col52	col53	col54	col55	col56	col57	col58	col59	col60	col61	col62	col63	col64	col65	col66	col67	col68	col69	col70	col71	col72	col73	col74	col75	col76	col77	col78	col79	col80	col81	col82	col83	col84	col85	col86	col87	col88	col89	col90	col91	col92	col93	col94	col95	col96	col97	col98	col99
row0	-0.146946699913	-1.10407971672	0.446521299466	0.831045675871	-2.72232189906	-0.863381327251	-0.449062768713	-1.06090907685	-0.130245155715	-0.931663401247	1.12181094733	-1.42938509899	-0.131295940042	-0.577328105464	0.0524590716066	-0.497969741604	-0.0545472428974	-0.0261132370147	0.886823611418	0.468434391508	-0.953225817364	-0.7470255567	-0.112526879393	-0.836257671814	-0.780739760117	-0.601104350447	-1.60413515842	0.725486460242	-1.89678888109	1.34024345829	-0.246114664491	0.420301630609	-0.386296423442	0.346262248514	1.46874068787	-0.82376842432	0.0747000156483	-1.16703957177	-2.03481024638	-0.0648577003631	0.171779948166	-0.0578824637646	0.788954920023	0.507425397386	0.171649021374	-0.610293196268	0.13821386595	-0.818583476534	-2.90220877815	-0.864490479786	-0.352974734577	0.920956627351	-2.59075589738	-0.866399862916	0.246214251225	-0.489712193032	-1.4525990154	1.70551428314	-0.910168266423	2.38666643556	1.95392262196	1.26477282603	1.06450016615	-0.438099791671	-0.767571490562	0.586661671089	0.23164082906	-0.159830655661	-0.795188471445	1.08366848683	0.349300818703	-1.393965181	1.84005521286	0.461212172786	-0.00757406811603	-0.670823329068	0.674247070954	-0.0328931856101	1.14319451417	0.525984590022	1.20329069928	1.69722083626	-0.984825623877	0.190276838381	-1.256826993	0.70419869988	0.0544055546821	-1.11741816109	0.656279676906	0.571931981401	1.2177212991	-0.542753034542	-1.46847381341	-2.90280085996	0.371779650252	0.564755609618	0.939159332693	-0.221097712105	0.463515132326	1.1250810748
row1	5.0	5.0	5.0	-0.128996692446	5.0	1.20163770961	5.0	5.0	-0.144409388716	1.27811206573	0.248870594729	5.0	5.0	5.0	-1.53648769517	0.321129459852	5.0	0.52764168762	0.258212230395	5.0	5.0	5.0	5.0	2.22244917215	5.0	5.0	5.0	5.0	-0.968634645632	5.0	5.0	5.0	-1.43860966523	-0.205376673344	0.282305539378	-1.81418303092	0.594692089154	5.0	-0.14924192097	5.0	-0.0196331523644	0.964639815288	-0.714179853815	5.0	5.0	5.0	0.41787912659	1.69878275313	5.0	5.0	1.24809015335	-0.402371972396	-1.41981974049	-1.44728307843	-1.50870144928	5.0	5.0	-0.1961509848	5.0	-0.653664423405	5.0	5.0	-0.105256574514	-0.063038262966	5.0	-1.44094697996	5.0	0.97968984457	2.01520245313	-0.536391556167	0.985119992185	5.0	5.0	5.0	-1.06929743165	-0.213860181006	-0.51800276457	5.0	0.792292061822	-0.531539567464	5.0	-0.680541990274	-0.925714370676	-1.37818607995	5.0	-0.461442592869	-0.320621442281	5.0	0.683073107717	5.0	0.863908172616	5.0	5.0	5.0	0.558786845408	5.0	5.0	5.0	1.83680946136	5.0
row2	1.25949937271	1.04500244415	-0.537577947527	-0.210631591053	0.469148677802	0.476861550776	-0.133185319753	0.297647458357	0.946929286967	0.435790985725	-0.0695046993831	-0.563906483413	-0.526860849544	0.139215069047	-1.38553687209	-0.386109313956	0.344333856357	-1.38634008782	1.96697193809	-0.613453919064	1.06139734803	-1.1361009272	0.250798047101	0.601735580948	1.69615095205	-0.524825498361	-0.0197684549022	1.08731123125	-0.0554429409851	-1.43803104181	-0.342501736907	-0.258943958677	-1.09771270467	1.73688726521	-0.480089200487	-0.927316094114	1.12151738682	-0.572551164249	0.247534728499	-0.468319184376	0.0754308573599	-0.834446912911	-0.265086035254	0.372642212429	0.402927338244	-1.36650429758	0.331361667573	-1.47372264482	0.696182065835	0.113853663478	0.727224363733	-1.10021784247	1.05594335045	-0.217951751608	-0.143733589349	0.747488097184	-0.181272589258	1.78990300915	0.763178044445	-0.683574492143	-0.631629243759	0.221728021834	-0.343874591947	-0.0254447339077	-0.527597859776	-1.63532153668	0.885442172145	-2.07835208081	0.466006571827	1.13591485691	-0.545447524667	-2.09946154303	-0.502041686726	1.54179687703	-0.267827671222	-1.2117485583	-2.07806549021	-0.342691188541	0.681882974373	-0.31890948475	-0.0345112497093	-0.189377974549	0.346399610647	-0.290445283735	-0.0712710244742	0.285516577081	0.936087728381	-0.450253108866	0.230640290358	0.652457596217	0.339739686653	-1.44007885797	-0.347403929565	0.568817125966	-0.771746247566	-0.245600391077	0.773785512938	1.84182387376	0.458387949818	-1.39930635226
row3	-1.14252960299	-2.38432382761	-0.590346096964	2.07127645412	-0.636209743488	-0.837972721015	0.0620290924492	0.323212174738	1.18783085993	-0.148095485549	-1.37323421722	1.6970611907	0.357963475726	1.21921832442	0.804977415609	0.000601084556607	0.730776488556	-0.807051687569	-0.0214430689239	1.59710093611	0.033212537393	-0.0765797695925	0.172962629522	0.515639989306	-0.742448140685	0.910303935936	0.400648758471	0.563614681793	-0.454012791584	-0.704585922129	0.113376355829	0.756623110621	-1.55610939698	0.485550734889	0.793406964543	-0.465611699703	1.13987535393	0.305826267221	-1.45277870532	-0.102733481826	1.69912387151	0.218661009594	-0.897465889765	1.21287262468	-0.122817991647	0.422202404629	0.240532464335	-0.625905291653	0.216782102876	0.150282026827	0.821965036832	0.81969565784	-1.19474832237	1.11824929918	1.02992333085	1.43142483674	0.740885353639	-0.35753805175	-1.16077168394	0.75704052836	2.32531392078	-0.472265896192	0.991639700196	-1.21839289077	-0.215387688773	0.227839397903	-0.534259510752	0.588172941652	0.23605660012	-0.0641136929981	-0.423411981344	-0.594894535312	1.6883250226	2.12384178914	-0.531663521352	0.903920420614	-1.90826476123	-1.61746453536	0.223796565831	-0.208288638895	-1.49964459852	0.51374668587	-0.246646964341	-0.815568502722	-0.288722655431	0.415975543115	-0.449864590774	0.78190974137	0.623442080709	0.585550761047	0.102587960542	0.903792643298	-0.17951528059	0.742487094273	-0.263286371477	0.960804152767	-1.4280344046	1.00510101285	1.90500336709	-0.887205823757
row4	-0.591523274197	0.889984780802	-0.878206165667	0.360570001964	-0.204810422123	-0.264307114752	0.144826308173	-0.167043900995	-1.20156640337	-0.136809902889	1.81036230697	0.498784264154	-0.885401447501	-0.00366602481721	1.23132071558	-0.188438023298	-0.554060747354	-0.964337298879	-2.49809511339	2.1052493708	-0.120453421979	1.53324661199	-2.09938235684	0.242819318973	-0.725791610113	-0.605767012416	0.298075520118	1.69744739605	0.474268940866	-0.954487199624	-0.705442317673	-0.764129376215	-0.842131478231	0.975226014311	-0.506534767666	0.308302880788	-0.257781003698	-0.292580673591	-1.11765492252	1.18634582626	-0.352058529831	0.827001773894	1.5936664047	0.0976795303319	1.12764075348	0.587647019559	1.30792741103	-0.413411348757	-0.24219796645	1.05110176056	-2.2057414242	0.0979040146519	-0.861887321541	-0.959948145692	-0.707288676514	1.11874831615	0.0116962770634	-0.349014792482	-0.0306543878483	1.21021997115	0.783582679456	-0.709649949489	1.26129773449	-1.25945362409	0.432729035893	-2.00744767761	-0.41457572988	-0.106252132227	-0.420598983615	0.25232884302	-0.549400968219	-1.70803156605	-1.28531544042	-0.822859128078	-0.0935429010529	0.553044850101	-0.443332127898	-0.234312214014	-0.14883495849	-0.227031492482	-0.438954875002	-0.820066204045	0.770577019992	0.0220042039354	-0.782221150388	1.26731493298	-1.80381722739	-0.995552655594	0.478690915323	-0.080322650442	0.523916915066	2.17178422102	0.91582334121	0.827883649377	-1.12498565397	-1.69522665898	0.678685002157	-1.1714668986	1.57673511901	0.794391180232
row5	5.0	5.0	5.0	2.24004368014	5.0	-0.699354058763	5.0	5.0	-0.0350305829222	-0.431635321432	0.398736664755	5.0	5.0	5.0	-0.0539459057748	-0.48337369295	5.0	-0.329078120446	1.30687605747	5.0	5.0	5.0	5.0	0.941629721128	5.0	5.0	5.0	5.0	1.71800631295	5.0	5.0	5.0	0.536892127387	-0.118901747943	0.395531013986	-0.935587568935	-0.162352383694	5.0	0.611247523852	5.0	-0.293565106673	0.671926196251	0.341751315603	5.0	5.0	5.0	-0.159617602693	-0.398395751969	5.0	5.0	-0.0297260871667	-0.550889821049	-0.423267014064	0.0734738519158	0.738444197185	5.0	5.0	0.831825759162	5.0	0.132605904691	5.0	5.0	-0.738831257756	-1.07309494984	5.0	-1.49288076599	5.0	-1.26674233296	0.740880961962	2.23068596351	-1.20701430529	5.0	5.0	5.0	-0.816046527008	-0.401224937085	-1.75427191387	5.0	0.415378614605	0.926165135619	5.0	-1.0385175815	-0.83654548069	-0.108427332496	5.0	-0.0904058582833	1.08122258797	5.0	-0.848416574694	5.0	-1.29055294158	5.0	5.0	5.0	-0.837210886679	5.0	5.0	5.0	1.94665505972	5.0
row6	1.13173286388	0.766112979207	0.372979313057	-0.918160071622	0.0501273115128	-2.21696461846	-1.33403968639	0.939267050208	-0.072857612797	-0.636564576875	-0.0100155979884	-0.432394444967	-0.113426295294	-0.275435784557	-1.67341098936	-0.619695731718	-0.0887102472383	0.275543967971	0.906267837466	0.517511682281	-0.477133737788	1.24553424088	-0.316165255223	-1.11188343564	1.49573931953	0.59541893701	0.393359627066	-2.25384883845	-0.433230351606	0.175566575409	0.71517159888	-0.771215495239	-1.01675830337	-0.158343942855	0.79635682716	-1.67679357466	-0.304041349642	-0.64365712922	-1.36599171002	-0.793876056173	0.22761568256	-0.931923953707	0.749648146854	0.989973659408	-0.198372313476	0.64005986276	0.430196927227	0.836536752625	0.575856079532	-0.426320733953	0.799507756646	-1.46817856444	0.491618981835	-1.47901254299	-0.469656007137	1.41437725818	1.50759126457	0.119380891822	-1.35939028076	0.402543551261	-0.277086022824	0.182213194517	1.78547587491	0.999552640142	-0.389482785966	0.996091345837	-1.30812171749	-0.891389037688	-0.75695390719	-0.761563415857	-1.71910248536	0.565233530818	1.10951296685	0.633496524334	-1.4989811222	-1.02107440451	1.60007733311	0.0672495571904	-0.025711995654	-2.08976171454	-1.07922771842	-1.21946603167	-0.30831397144	0.184750664267	-1.37105201352	-1.81850793391	0.710440323658	1.66549804294	-0.225814429076	-1.06125005033	-1.07831049045	0.442610388159	1.32920590514	-1.3861188801	1.49368624274	0.485830962013	0.418971903883	1.14656880815	0.605507450205	2.01462647317
row7	-0.926082163948	-0.723819343133	0.837604620099	-0.170515143015	-0.615327476011	-0.135330225402	-1.05048709756	0.0756261385763	1.13166105617	0.823745637455	2.1539414306	-0.521063288238	1.76601079699	0.288745638366	1.38198744563	-1.06821951716	1.12664523605	-0.0872885168594	-0.385559886008	0.846695586836	0.910198962973	-0.666024566805	-0.382811907743	0.857495669281	-0.839179543957	1.37285440714	0.400819534039	-0.27054269725	-1.20618494332	-0.13010777735	1.61251477105	-0.0174854177435	-1.39775007888	0.230791314559	0.635701222257	-1.92066749189	1.95040264096	-1.79608902023	-1.39711500214	0.944883436152	0.239480196554	0.748884694741	0.459893657845	-0.332567454599	0.464901616313	-1.48205368972	-0.691150077048	2.19770013405	-0.226430792735	-0.419189433421	-0.623461438134	1.25760255703	1.76439516135	-1.72069377017	-0.249834232276	0.724029327272	1.57677932124	0.446653778307	-0.702352826775	-1.60663961217	-1.47327670911	1.30675542937	1.29812823335	1.20699507256	1.38475598339	0.0220310071905	0.621837690163	0.306159394236	-1.34088782379	1.35211441681	-1.01597467572	-1.97411800745	-0.607728304161	-0.34810294494	-0.0397917103053	0.806692692129	-0.575502677553	-1.57103268933	0.578016668234	-0.899263621114	-0.681619065115	-0.323616754912	-0.119753375754	-0.115683957857	0.441665456712	0.551013873881	-0.123740304983	1.01120995676	0.801522332728	-3.22626624249	0.523515707068	1.14491993293	-0.0941535740616	-1.16815058478	0.288199435864	0.355661066483	1.10969289686	0.656655095972	0.820876882345	-0.641123041829
row8	5.0	5.0	5.0	0.149882538872	5.0	-0.266915685527	5.0	5.0	-0.81663880071	0.681421718348	0.392503956831	5.0	5.0	5.0	0.115572384653	0.312562933241	5.0	1.07819447661	-0.638647673159	5.0	5.0	5.0	5.0	0.178760475214	5.0	5.0	5.0	5.0	-0.969123391587	5.0	5.0	5.0	0.292093523355	-0.0496891757127	-1.02533472815	-0.309950981138	0.365709182382	5.0	-0.387757388694	5.0	-0.767224217624	0.502053918837	-0.278857286136	5.0	5.0	5.0	-0.387428471452	-0.896832998108	5.0	5.0	0.630579591798	-0.258828107538	-0.7935574779	1.52284244284	-0.40678226453	5.0	5.0	1.17141597597	5.0	0.15908165466	5.0	5.0	0.794777112248	1.20087995164	5.0	0.85268241379	5.0	-2.21487373563	0.272957503136	0.317340654085	-0.263149078071	5.0	5.0	5.0	0.131815705478	0.458317864327	-0.0783042030833	5.0	-0.494856636677	0.722789086309	5.0	0.97229203882	-0.00114857352785	-0.370782727208	5.0	-1.1329491939	0.30947136324	5.0	-0.594667498619	5.0	0.156108096805	5.0	5.0	5.0	-0.389252596918	5.0	5.0	5.0	1.74797526517	5.0
row9	1.42235702585	1.07811826723	-0.59502295736	-0.786420394861	-1.00368264717	-1.42130016111	0.497510121484	0.236141811621	0.625149538135	0.583836063504	-0.717350391041	0.012215838018	1.21673289985	0.0723690868184	0.656778492257	-0.327193837271	0.571820852134	0.166227188704	-0.326519028828	-0.179522468323	-0.13872259613	-0.740934622954	-1.10264848674	-0.0182043789422	-0.301576068591	-0.197733781949	-0.611281474695	-2.10596568128	1.58242313847	-1.31151531933	-0.343144581596	0.117010381788	-1.23345074224	0.0230715071945	1.58738533747	0.241360735232	-0.209587519776	1.36863621291	1.31978582192	1.46063229786	-1.8027086542	-2.17854556574	-0.297471496941	-1.20706018457	-1.19558564839	0.434469099998	1.29582283884	1.23659070622	-1.49355354562	2.39471688894	-0.0793837908637	-0.0525583975892	1.80090786673	0.335452902469	-0.851270026914	1.60520215332	-0.176784361258	-0.923903644085	0.139180750066	0.738575930831	-1.98902617203	-1.76742374724	0.361127758637	0.318239536563	0.602961487177	-1.49163128486	0.739240063703	0.179762350866	-1.7750471612	0.119324205072	-2.37971546205	-0.350067059916	0.430697354365	0.738248576924	0.921274416415	0.0555842631608	0.284620291763	-0.536423649425	0.226917338774	0.0720312425479	0.369147913829	-0.507861130876	-0.594421107114	0.494441835314	0.90638541309	1.01534834995	-0.00812582423822	0.179358076944	0.844097358481	-1.8125561552	1.50320050702	0.700436305952	-1.34545047545	1.10672447614	-0.310056750244	1.07797408726	0.065829476994	-0.31831070273	1.30250562816	0.96899467907
