Genes/Conditions	col0	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	col11	col12	col13	col14	col15	col16	col17	col18	col19	col20	col21	col22	col23	col24	col25	col26	col27	col28	col29	col30	col31	col32	col33	col34	col35	col36	col37	col38	col39	col40	col41	col42	col43	col44	col45	col46	col47	col48	col49	col50	col51	col52	col53	col54	col55	col56	col57	col58	col59	col60	col61	col62	col63	col64	col65	col66	col67	col68	col69	col70	col71	col72	col73	col74	col75	col76	col77	col78	col79	col80	col81	col82	col83	col84	col85	col86	col87	col88	col89	col90	col91	col92	col93	col94	col95	col96	col97	col98	col99
row0	0.554419300927	0.861912233026	-1.73535011746	2.62002107644	1.58784481612	-1.39931980687	-1.30561416733	2.91588456997	-2.45318497334	-0.538187294275	-2.34653520205	-0.436192692791	1.34041897636	-2.82801651523	-0.724756417674	1.11371568598	1.22414858034	-1.073591527	-0.489059866219	-1.15803129284	-0.23812773585	1.53051008016	1.92748087544	0.671942129588	1.52131471904	-1.16431233581	0.167809302067	-0.382570393557	1.20879927714	-0.606932016026	-0.20120427661	0.971200799218	1.21888620446	-1.16735252932	0.796573028838	-0.465014564919	-0.650891955017	-0.640637283566	0.283072794101	-1.50003781523	0.902233423471	1.88269569042	0.887072015877	0.21300929231	-0.0649188773845	-0.467437393502	1.15956362704	0.238519462161	-0.209825106973	-2.30091913229	0.0145743713364	2.15259073391	1.28618246737	-0.564448374559	0.720301261961	0.0533386221177	-0.958844818034	0.0732623528844	0.921727504397	-1.08242512685	-1.16573233731	0.309888706	-0.00889508640232	-0.574971396523	0.939016876148	2.43497574942	1.17485277257	1.00383691958	0.0985458462968	-0.179876296664	-1.8846523619	0.180625787349	1.24820666361	-0.33776590692	0.0479941945312	-0.0503319457135	0.167610129589	0.316750215492	-1.68317941945	0.824329046722	-0.524113303138	0.82329906345	1.71680582811	0.342995316998	-1.24984581781	0.528807050739	-1.07460081883	0.229120302537	-0.130428141797	-0.139309106101	0.0896974956722	-1.32180424568	0.629350501729	-0.667305229675	-0.80201025598	-0.268028819798	0.100106107588	-0.221027777035	0.323411166147	0.590685514277
row1	0.0818478724887	-1.04433281985	-0.216806057218	0.721508388387	1.63010346418	-0.903591888429	-0.0583439547738	-0.659124755953	-0.0963141737426	-1.66278620937	-0.711870712545	0.908156985454	0.597140138765	-1.07895076226	-0.148081093827	1.02223939084	0.431571111655	1.82867789748	-0.724678847387	1.12995632549	1.00240990182	-0.389913450554	0.0133689305219	0.437595114096	0.403370547834	-0.532040305695	1.13374282418	-0.40761566672	0.116608206295	0.550538824565	0.421834784614	-1.20588944192	-0.856796952815	-0.42891343867	-0.595200934561	-0.390364475505	-0.0857476809739	-1.46842150626	0.614462049865	-0.833694098538	-0.707019554892	-0.433883955346	-0.437168379337	-0.94595128164	-0.531229877238	0.627916052975	-0.0442216635653	-0.618266052738	-1.3440985501	0.292943295566	-1.77935631309	0.604336841555	0.874949874514	-0.275291964878	-0.0432139370916	-0.016109854933	1.79784567833	-0.779885237263	0.158683195455	0.397827179223	-0.933547142164	0.18057072291	-2.48518258435	2.36785306063	0.688809054541	-0.390526268296	0.350996619566	-0.2867987602	0.405035768699	-0.79588908356	-1.26681986473	1.06934210099	0.234139226454	-0.848071295446	0.44348864143	0.616508318707	0.423365377507	-0.525330183346	-2.27082770445	-0.520382564287	-1.1940547888	3.69801881001	-1.47106980954	-0.39434044144	-0.254749015715	-1.03319954673	0.371724771587	-0.31327033927	0.804102891685	1.16469535259	1.16256128409	-0.417321468158	0.38168935807	-0.615636508013	-0.834419857621	1.64222190815	-0.256812970109	-0.178828198549	0.222487467313	-0.297781081263
row2	1.21841052837	0.169988564949	1.76397720431	2.082696544	-0.0973703050095	0.0860184494726	-0.543852865447	-1.27720300961	0.779328209153	0.105972960401	0.30506436819	0.873119757939	-1.33998798725	-0.922982082045	1.17593384311	0.0684499860973	-0.694260125618	0.689551758637	0.67532209325	1.06939107704	0.455320308531	0.37721930915	-0.380976119313	0.575233094852	-1.42408555914	-0.684170304268	-0.336707967875	-0.0170367503486	0.777732626087	-1.1305590462	0.429215004004	-0.913132895511	2.00356206264	0.0247069096493	0.955710475251	-2.49662023111	-0.570946637799	0.201991269452	0.541980614862	-0.77827923691	0.0541965488984	-1.11737385091	-0.499254989692	3.03683730291	-0.366130394726	0.716610952311	0.826245138719	-0.659599800029	1.18772945832	-1.6639267206	0.517512142599	0.722099032046	1.92434158665	0.20693318218	-0.0376581997864	-0.39881953934	1.22029306541	0.040333636384	-0.563167384365	1.47543802031	0.0935027936571	0.0512941738177	0.177423825257	1.03520474837	-1.57685622511	1.34296163172	1.01027191842	-0.286271344134	0.244377426272	-0.475685522008	-1.01058189807	0.115351049972	-0.657147658623	-0.151569239513	0.558666385374	0.290522709715	-1.71424183229	-1.09959631884	1.25364011172	0.53594488841	0.149189183152	-1.22166560888	0.899925242889	0.0413827779254	-1.12538056348	0.630364795922	-0.19333330704	-1.10060657117	-1.66468925439	0.232890538307	-0.499107402191	1.09654647593	-0.597734783534	1.16838549267	0.743484066417	1.16101514821	0.818985152551	-0.293977528839	1.03684336553	-0.175808672273
row3	1.33643552524	0.17763867866	-0.357652774919	0.539981989172	0.32725217748	-0.280745239016	-0.269084909852	0.60095896344	-0.505597345618	-1.67747236312	-1.45700192403	-0.0898985889974	-1.12343413864	-0.582849503402	1.94552469329	-0.579744659108	-1.14188069325	1.69693870047	-1.43159697249	-1.33927842796	-0.0490777305716	1.03393760252	0.397250604802	0.275251763806	1.65457432504	-0.239962837232	0.0345852182436	-0.0788471222498	0.249131521898	0.413271461526	-0.76703764567	0.888138287958	0.251210420854	-0.747794936629	-0.468135069425	-0.481407497955	-0.567346857723	-0.132034279353	0.0583408323748	-2.34906634885	0.185948808994	0.388020452606	-1.25542325276	0.0439008611068	0.610420906877	-0.096338069883	0.238984136247	-1.33976761027	0.254905188813	0.957195048698	-2.28930365886	0.443645372483	0.265080068788	-0.116331871839	0.148452892892	0.0109930013655	-0.755332794161	1.52783625035	0.152130777288	-0.562752781427	-0.240255497181	1.89891199411	-0.584835611744	-0.118500649175	0.124279383784	0.501844454833	-1.51057541867	0.206889120669	0.0203101351308	-0.0370722057739	-0.388423719347	-0.757286391235	0.257253318753	0.288315727577	0.00989152372274	-0.0103733303559	-0.844002036349	0.711936852207	-0.346900480772	0.169892846429	0.587296154944	-0.0132591006508	0.353830827706	-0.94250370709	-1.52529685561	0.108986254238	0.983615569428	1.19931427169	-0.0268810232424	-0.0287113752246	0.0184865047737	-0.272421658091	2.23799447116	-2.91724493443	-0.165292980753	-0.0552402942753	0.0206317023897	2.05253850954	1.17660215296	0.121739302726
row4	-0.399390476936	0.949764253503	-1.91222893204	2.88707163732	1.74968887629	-0.61589513721	-1.43869133942	3.21309157219	-2.70323045159	2.09625070014	0.573136515597	-0.480652450885	0.606371364093	-3.11626740121	0.0190653878744	0.2356695488	0.779194663313	-1.20754954241	-1.03058544132	0.124179522936	-0.262399351828	-0.71108682666	2.12394297778	-1.03678385937	-0.604095664013	-1.28298705378	0.18491357983	-0.421564598257	1.33200841001	0.0587337384273	-1.18772678889	-0.472802379815	1.34312346632	0.404558409818	0.0540022525691	-1.03294985455	-2.78020919367	-0.705935439919	0.311925519414	0.450933685649	0.994195256889	2.0745929788	0.402541941377	0.234720663831	-0.327626873657	-0.515081826302	1.27775432397	2.95554914507	-0.35605849553	-1.02873039326	-0.165306315228	2.37199758068	1.41727902701	-0.621980833503	0.793719318685	0.0587752611895	1.61400211664	-0.641098824068	-0.260049458525	1.27872160984	-1.2845517916	-1.53644967884	0.0611268890872	-0.633576434212	0.283667046588	2.68316521838	-0.239776658169	1.10615487985	0.108590316459	-0.198210525478	-2.0767490877	-0.921858081858	1.37543246825	-1.16858565877	0.0528860928002	-0.0554621236552	0.538893653213	0.125343062903	-1.85474063782	0.908350330465	-0.543984906721	0.89869521813	1.89179448123	0.610857361176	-1.47899745994	0.582706700924	-0.497804119896	-1.30424918303	-0.143722274708	-0.153508447951	0.0988400811057	-1.45653162186	0.0479406999101	-0.318480291803	-0.883756655128	-0.295348159823	0.110309610308	0.997308671691	2.1884831757	0.650892242883
row5	-0.353451454914	0.593119898519	-1.343938891	0.0458593400252	0.28591053987	2.55116060698	-0.555829646065	-2.35111762222	1.07531216689	-0.0241358754874	-0.768645182896	0.831677960013	-1.30745667367	-0.156223341441	-0.872427348955	0.94499097681	-0.389200752185	-1.35974247228	2.65667847694	-1.20072643952	0.0561779860786	-1.61106217674	0.36167613373	-2.18525249058	1.41645536647	0.814362508061	-0.82525658233	-0.880262583459	0.0923456006872	1.99904965939	-1.33954922307	-1.33597586298	-0.127750749576	1.30873842052	-0.593525483683	0.839813051121	0.887934458305	0.115229175677	-0.656519926453	-1.47024417594	0.553896598768	-0.197851067261	-0.714164536631	-0.0335325797618	-0.838897426635	-1.34141597581	2.12656580177	-0.900023824677	-1.00713192573	0.447257235769	1.59001899825	-0.807784104555	-0.964877803814	-1.31243943295	-1.09327226405	-1.09171554073	-0.428041541374	-0.650633254408	0.225612947382	0.679865814723	-1.43866394136	0.942598243282	-1.78966973022	-0.510796327265	0.713402349123	1.21919678502	-0.651129563453	-1.24541570223	-0.290495722468	-1.19530953643	0.184463628341	0.214320403124	1.60034978586	-0.652770755686	-0.0574383828365	1.8661753107	0.437420257668	-1.09595056755	-0.948618337624	-1.93073544944	-1.05910614341	-1.34883168527	-0.0727896062613	1.98348080327	0.166994423211	-0.0385504392839	0.804170203104	0.883500632063	1.10225645902	1.4515567218	-1.49135378656	-0.657147269524	-0.26429895881	-0.335550925843	-0.388803878024	-0.713606222971	0.776224937113	-0.522161442817	0.015201856532	1.26269585325
row6	-0.654407013138	-1.84400087268	0.94616051174	-0.274891949889	-1.7630617401	-0.88780950836	2.07239919483	1.09573552135	-0.631099423123	-1.8939337969	1.33693805939	-1.12903724406	-0.516294701014	1.50912674009	0.0391117201104	-0.744297210703	-0.34460521802	0.728336805163	-2.19470639858	-0.409516452739	-1.29455666121	-0.73606444202	0.325517645038	-1.02639068388	-0.172794152565	1.1681995637	0.0440655554862	0.409795158961	-0.0206694441238	0.38394129245	-0.384646771909	0.126834249288	1.21466986084	-0.166157752958	-0.441492260532	0.141622541931	-1.16112722942	0.584030876701	1.79762629645	0.755933929658	0.151098512555	-1.29616630537	-1.38969346489	0.199056946363	-1.47003525053	-1.8044688973	-2.62381053412	-1.40530841008	0.687859907235	-0.435350364181	-0.412809584769	-0.293764665439	-0.0826060069149	-2.10728001146	1.03882920509	-0.152185479356	-2.02834168321	-0.347542966695	0.663728123924	1.11177039629	-0.152888916033	-0.0319183580231	0.097238156496	0.660923031916	1.19638574892	-1.5023381564	0.235551594812	0.830432716186	1.13275455896	-1.18149751267	0.254184410616	-0.0796829772267	1.33945637851	-0.568895955791	0.290451666141	-0.386166454303	0.827651578921	-2.55656039691	-0.377175593455	0.775140474904	0.000919680466806	0.598571795834	-1.24350789012	-1.77918212837	0.367857913307	-0.69357244308	0.542237111007	-0.110885572107	-0.36792510823	0.306743728114	-0.396646632935	-1.92524759064	0.481727017373	-1.1558439531	-0.673838639547	0.0847676414937	-0.948617200873	-1.9812857045	-0.570431861263	0.572944587628
row7	-1.16959451097	0.0713799555214	-0.143714417143	0.216979154879	0.131498646854	-0.0250101137997	-0.108125488444	0.241481328301	-0.203162488677	-0.87065019061	-1.18679737625	-0.0361236490412	0.340319997616	-0.234204464603	0.919866431073	-1.87736407897	0.829537408658	1.29810376733	-1.88765609	0.271068070911	-0.019720740166	-0.512976837045	0.159625880554	0.846754973216	-0.300875914152	-0.0964234635023	0.0138972624574	-0.0316828751577	0.100107685365	0.97756658323	-1.32598524883	-2.09497517226	0.100943042373	-1.05963198863	0.277546619788	0.255349450964	-0.750420785176	-0.0530548924288	0.0234429013512	1.1525719596	0.0747191873715	0.155916959399	-0.395079782943	0.0176405360408	-1.42521614212	-0.0387112040864	0.0960301953622	0.577862477337	-1.97543471526	-0.743395658288	-0.267478370008	0.178268534724	0.106516236567	-0.0467452465881	0.0596523289387	0.0044172809347	0.927586254261	0.123802884235	-0.600062261745	0.686283912715	-0.0965410620697	-1.02347613529	0.557326381747	-0.0476167191244	0.112445635861	0.201654477137	-0.959072890172	0.0831335627048	0.00816115360237	-0.0148966003304	-0.156079002723	0.221207978726	0.103371239804	0.165851359747	0.00397467786122	-0.00416828060755	-0.463607245999	-0.416711429967	-0.139393858785	0.0682674736886	0.0235792802196	-2.24071681265	0.142178656891	0.856753697614	-0.0410347725988	0.0437935816604	-0.566869200347	0.455713153741	-0.0108015115733	-0.0115369957824	0.0074283703214	-0.109466282818	-0.0419941739847	1.81638515452	-0.066419125064	-0.0221970225071	0.00829036789742	1.66641279692	1.22665980536	0.0489180964379
row8	-2.04845046339	1.03488800779	-2.08361473136	3.14582887709	1.90650682921	0.788262962665	-1.56763576707	3.50106873756	-2.94551070576	1.57670755663	-0.208714555747	-0.523731500213	1.87105378781	-3.39556658475	-1.82549270021	-2.26365624144	-1.06083883507	1.05974030903	-1.06930842068	-0.790827173137	-0.285917206777	0.388342929189	2.31430390103	-1.57535270713	0.736383168472	-1.39797629908	0.201486680024	-0.459347828302	1.45139125284	1.26685971055	-0.709081042827	0.236118454647	1.46350250933	0.752188801297	0.274988264197	-2.03445905927	1.34878751521	-0.769205745901	0.339882216218	0.925401479507	1.08330119286	2.26053084952	-1.6206062785	0.255757783349	0.370484721089	-0.561246649476	1.39227457961	-0.106011650616	-0.756713677833	0.67457263789	1.46077090555	2.58459069363	1.54430435062	-0.677726607728	0.864857359528	0.0640430640924	-0.244996851598	-3.38644915604	-0.331001108478	-1.13723082323	-1.39968127839	-0.690046615733	-2.01473053938	-0.690361477984	-1.32987777452	2.92364710208	-0.991946609604	1.2052953306	0.118322853119	-0.215975380289	-2.26288020224	0.727126410122	1.4987072441	-0.69711398851	0.0576260719604	-0.060432982654	0.885602308862	0.511954505687	-2.02097398019	0.989762312493	0.999531690058	-1.0411250944	2.06134881852	-0.887611569827	0.703913900214	0.634932484162	-0.295900363092	-0.0723067148026	-0.15660355504	-0.167266825734	0.107698741291	-1.58707500611	0.71736408662	0.642182423201	-0.962964399664	-0.321819090997	0.120196240731	-0.819789127343	-2.04280632398	0.709229236665
row9	-0.71550795846	0.696324459796	-1.40196030036	2.11667115375	1.28279323748	0.473428886655	-1.05478382245	2.35569431575	-1.98188705983	-0.20126044414	-0.201769476335	-0.352392772183	0.323842313863	-2.28470718573	-0.104742617501	0.0160327865717	-0.226577079845	-2.85315444067	-0.0689027144448	0.267788947599	-0.192379410194	0.334122797412	1.55717952238	0.521265904909	-0.746778019264	-0.940628438957	0.135570325067	-0.309072214571	0.976568693889	1.68330207179	1.28140339612	0.386787599405	0.984717753563	-1.55520141736	-2.56040430964	-0.940024977597	0.371206834978	-0.517560133516	0.228689770121	-0.242136561134	0.728899274353	1.52099832136	-0.217189363696	0.172086640282	0.820433116182	-0.377634842676	0.936792036661	-1.94056726286	0.378329600087	-0.103242679381	-0.507400823354	1.73904200743	1.03908527745	-0.456008389761	0.581919327638	0.0430913796199	-0.668355815967	0.699673510888	-0.700393446848	-0.565036059998	-0.94177563439	1.12599401012	0.161482399904	-0.464509762991	1.63423024802	1.96717613275	-0.391594623229	0.810983037444	0.0796135390107	-0.145319047933	-1.52257908348	0.742754610604	1.00840526152	0.627694518926	0.0387737060686	-0.0406623361017	0.162135441395	-1.05800663306	-1.35981246707	0.665961632935	-0.650636309482	-0.0103127865087	1.38697867953	-0.66768568551	0.313368969776	0.427214361083	0.559998458236	0.711775979965	-0.105370711656	-0.112545494	0.0724651047123	-1.06786351563	0.302923360089	1.1526278071	-0.647930655637	-0.216535995203	0.0808740479805	0.465269541986	0.547352185203	0.477204935582
